CPU utilized,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cycles,6260865268.0,6245102199.0,6395514652.0,6298970629.0,6296552619.0,6304924343.0,6222855542.0,6345462600.0,6254587750.0,6248510334.0,6279805844.0,6235733761.0,6291723510.0,6287851405.0,6255865149.0,6279251764.0,6269061825.0,6317069437.0,6273941077.0,6254113977.0,6266849388.0,6273595450.0,6309675692.0,6326282659.0,6254270894.0
clock speed,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
instructions,8002274690.0,8002431592.0,8002866967.0,8002771785.0,8002243569.0,8002227238.0,8002231552.0,8002844029.0,8002431057.0,8002424905.0,8002429522.0,8002413849.0,8002241085.0,8002243996.0,8002212405.0,8002237165.0,8002214863.0,8002311843.0,8002392262.0,8002526334.0,8002225637.0,8002214734.0,8002207775.0,8002231616.0,8002208899.0
instructions per cycle,1.28,1.28,1.25,1.27,1.27,1.27,1.29,1.26,1.28,1.28,1.27,1.28,1.27,1.27,1.28,1.27,1.28,1.27,1.28,1.28,1.28,1.28,1.27,1.26,1.28
"time (s)
",1.789036948,1.784483478,1.827452079,1.799887804,1.799203471,1.80159157,1.778251589,1.813153175,1.78720814,1.785453391,1.794393725,1.781800322,1.797795763,1.796823288,1.787572279,1.794251188,1.791315914,1.80505268,1.792852885,1.787045768,1.790688581,1.792620442,1.802925427,1.807684139,1.787239773
estimated number of instructions,8013907543.04,7993730814.72,7994393315.0,7999692698.83,7996621826.13,8007253915.61,8027483649.18,7995282876.0,8005872320.0,7998093227.52,7975353421.88,7981739214.08,7990488857.7,7985571284.35,8007507390.72,7974649740.28,8024399136.0,8022678184.99,8030644578.56,8005265890.56,8021567216.64,8030202176.0,8013288128.84,7971116150.34,8005466744.32
instruction calculation error,0.0014536932923006124,-0.0010872666863779086,-0.0010588270472246125,-0.00038475246486115763,-0.0007025208395028153,0.0006281598185727073,0.0031556319029145117,-0.0009448082422449521,0.0004300271974214398,-0.0005412956111956845,-0.003383484983599445,-0.002583549827604033,-0.0014686170005586867,-0.002083504534269842,0.0006616902241549869,-0.0034474640217690006,0.0027722666011598695,0.002545057277143626,0.003530483839708634,0.00034233646296932254,0.002417025027458663,0.0034974620064975627,0.0013846621022034326,-0.003888348544896685,0.0004071182546117751
predicted cycles,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0
cycles prediction error,0.2173918415,0.219362225125,0.2005606685,0.212628671375,0.212930922625,0.211884457125,0.22214305725,0.206817175,0.21817653125,0.21893620825,0.2150242695,0.220533279875,0.21353456125,0.214018574375,0.218016856375,0.2150935295,0.216367271875,0.210366320375,0.215757365375,0.218235752875,0.2166438265,0.21580056875,0.2112905385,0.209214667625,0.21821613825
prediction to actual cycles,1.2777786547953551,1.2810038563149542,1.2508766589250557,1.2700487859347342,1.2705365116555696,1.2688494841150546,1.285583434486868,1.2607433853601153,1.2790611179769602,1.2803051563297614,1.2739247356896468,1.282928410131011,1.2715116910787454,1.2722946973012954,1.2787999436462916,1.274037146569809,1.276108008394063,1.2664100149260398,1.2751155775637835,1.2791580117376553,1.276558523222004,1.275185826653837,1.2678940076338872,1.2645656906617837,1.27912591820651
p2a ratio to instruction rate error,-0.0017354259411288264,0.0007842627460579246,0.0007013271400445831,3.841412183797645e-05,0.0004224501224957168,-0.0009059180196420578,-0.0034236941962264155,0.0005899883810438982,-0.000733501580499861,0.00023840338262606092,0.003090343062714013,0.002287820414852322,0.0011903079360199849,0.0018068482687365274,-0.0009375440263347315,0.0031788555667787597,-0.003040618442138286,-0.002826759900756098,-0.0038159550282941893,-0.0006578033299568103,-0.002688653732809375,-0.0037610729266899026,-0.0016582617056006797,0.0036235640172886463,-0.00068287640116408
